user_id,event_time,event_type,product_id,category_code,brand,price
1274,3/10/2023 1:53,view,5090,apparel.shoes,Samsung,625.03
1447,1/11/2023 10:13,view,5065,electronics.audio,Sony,232.9
1901,1/2/2023 11:47,view,5008,furniture.bedroom,Apple,1497.12
1941,3/8/2023 16:47,view,5010,electronics.audio,Apple,801.99
1883,2/6/2023 11:42,view,5019,electronics.audio,Sony,511.31
1741,1/31/2023 17:20,view,5042,furniture.bedroom,Sony,1073.54
1368,2/24/2023 20:25,purchase,5057,furniture.bedroom,Sony,935.02
1937,1/23/2023 14:18,cart,5077,apparel.shoes,Apple,357.03
1219,2/5/2023 15:21,view,5025,electronics.audio,IKEA,1316.62
1576,1/10/2023 5:33,view,5037,electronics.smartphone,Nike,115.65
1866,2/20/2023 13:42,view,5093,furniture.bedroom,Sony,912.49
1231,3/5/2023 12:48,view,5035,electronics.audio,Sony,722.05
1327,2/12/2023 11:06,cart,5098,electronics.smartphone,Apple,484.12
1442,1/8/2023 15:46,view,5054,electronics.smartphone,Apple,1241.31
1051,1/2/2023 4:39,view,5005,electronics.audio,Nike,987.85
1885,1/25/2023 3:18,view,5002,electronics.audio,Samsung,1141.65
1942,2/12/2023 18:57,view,5064,electronics.audio,Apple,627.84
1375,1/18/2023 7:42,cart,5063,electronics.smartphone,Nike,1414.17
1262,1/1/2023 7:36,view,5057,electronics.audio,Apple,523.64
1266,1/1/2023 8:54,cart,5057,furniture.bedroom,Apple,801.26
1358,1/12/2023 16:58,view,5017,electronics.smartphone,Apple,1401.14
1316,1/8/2023 13:50,cart,5022,furniture.bedroom,IKEA,133.95
1323,3/9/2023 12:17,view,5095,furniture.bedroom,IKEA,172.13
1920,2/23/2023 23:47,view,5028,electronics.audio,Sony,1491.34
1907,3/6/2023 19:06,view,5022,furniture.bedroom,IKEA,1457.37
1665,2/16/2023 2:10,view,5035,electronics.audio,Nike,1159.84
1869,2/9/2023 16:18,cart,5069,electronics.smartphone,Apple,731.44
1877,3/4/2023 20:13,view,5080,furniture.bedroom,IKEA,764.03
1651,1/14/2023 20:15,cart,5081,electronics.audio,Apple,393.25
1938,3/4/2023 7:06,view,5094,apparel.shoes,Samsung,654.77
1562,1/4/2023 15:15,cart,5005,electronics.audio,Sony,652.71
1628,3/5/2023 2:30,view,5033,apparel.shoes,IKEA,63.77
1420,1/30/2023 6:50,cart,5043,electronics.audio,Apple,685.21
1045,3/6/2023 17:50,purchase,5043,apparel.shoes,Samsung,724.89
1820,1/16/2023 14:30,view,5026,furniture.bedroom,Sony,1002.02
1599,2/26/2023 3:04,view,5099,apparel.shoes,Sony,779.51
1719,2/18/2023 3:04,view,5051,furniture.bedroom,Samsung,1293.91
1888,2/28/2023 18:19,view,5041,furniture.bedroom,IKEA,557.67
1268,3/5/2023 20:52,view,5024,electronics.audio,IKEA,620.48
1600,2/12/2023 8:34,view,5073,furniture.bedroom,Apple,861.51
1380,2/21/2023 22:38,cart,5038,electronics.smartphone,Nike,312.06
1117,2/24/2023 23:50,cart,5038,apparel.shoes,Apple,596.31
1565,2/14/2023 19:21,cart,5011,electronics.audio,Apple,1032.39
1952,1/19/2023 20:26,view,5010,furniture.bedroom,Apple,623.6
1115,1/8/2023 16:12,cart,5002,apparel.shoes,Samsung,1360.86
1629,1/5/2023 16:40,view,5021,apparel.shoes,Sony,926.8
1259,1/23/2023 4:14,view,5003,electronics.smartphone,Sony,239.11
1074,3/7/2023 17:43,view,5007,apparel.shoes,Nike,736.29
1479,1/9/2023 9:15,purchase,5013,electronics.audio,IKEA,1149.52
1304,2/7/2023 14:32,cart,5083,electronics.audio,Apple,968.58
1006,3/3/2023 21:05,view,5087,furniture.bedroom,Samsung,1329.04
1365,1/28/2023 5:29,cart,5013,furniture.bedroom,Samsung,1127.47
1633,2/10/2023 10:32,view,5091,electronics.audio,Apple,101.8
1522,1/11/2023 21:09,cart,5015,apparel.shoes,Samsung,177.64
1347,2/24/2023 16:26,view,5031,apparel.shoes,Samsung,978.13
1437,1/1/2023 0:36,view,5063,electronics.smartphone,Apple,365.23
1214,2/23/2023 6:29,view,5075,furniture.bedroom,Nike,885.87
1428,3/5/2023 20:15,view,5015,apparel.shoes,Samsung,1190.4
1790,1/17/2023 4:16,view,5051,apparel.shoes,Sony,869.63
1497,1/3/2023 12:36,view,5018,furniture.bedroom,Sony,629.08
1539,2/25/2023 17:17,view,5068,electronics.audio,Sony,972.94
1746,3/1/2023 14:01,cart,5011,apparel.shoes,Apple,223.99
1366,2/8/2023 10:31,cart,5092,electronics.smartphone,Sony,1087.58
1312,1/21/2023 4:43,view,5004,apparel.shoes,IKEA,1048.57
1537,1/20/2023 3:05,purchase,5041,apparel.shoes,Samsung,776.46
1920,1/7/2023 20:26,view,5016,electronics.smartphone,Nike,425.43
1053,2/25/2023 18:41,cart,5071,electronics.audio,Sony,1198.37
1540,3/8/2023 19:13,view,5093,electronics.smartphone,Apple,770.72
1466,1/16/2023 5:20,view,5009,electronics.smartphone,Nike,98.17
1864,1/19/2023 7:13,view,5083,furniture.bedroom,Apple,1378.73
1163,1/4/2023 6:34,cart,5015,apparel.shoes,Nike,1153.9
1781,2/14/2023 14:55,view,5015,electronics.audio,Nike,881.36
1333,1/3/2023 2:44,cart,5041,apparel.shoes,Samsung,660.87
1546,2/23/2023 8:03,view,5002,electronics.audio,Nike,1440.25
1797,1/15/2023 17:55,view,5022,electronics.smartphone,IKEA,1164.78
1347,2/1/2023 10:44,view,5085,furniture.bedroom,IKEA,807.14
1272,2/24/2023 17:02,cart,5027,electronics.smartphone,IKEA,983.2
1962,1/9/2023 12:00,view,5044,apparel.shoes,Apple,428.32
1719,2/13/2023 21:43,cart,5099,furniture.bedroom,Samsung,301.62
1749,2/19/2023 23:13,view,5067,furniture.bedroom,Apple,417.25
1413,2/23/2023 4:16,cart,5023,apparel.shoes,Sony,446.77
1499,2/25/2023 4:08,view,5018,electronics.audio,IKEA,1112.21
1092,1/22/2023 2:17,view,5074,furniture.bedroom,Samsung,218.69
1684,3/2/2023 5:32,view,5039,electronics.audio,IKEA,1168.6
1078,2/15/2023 2:34,view,5045,electronics.audio,Samsung,789.86
1621,1/14/2023 13:34,view,5039,electronics.audio,Apple,583.01
1216,1/6/2023 17:50,purchase,5061,furniture.bedroom,Apple,457.59
1946,3/3/2023 9:58,view,5017,electronics.smartphone,IKEA,774.67
1357,1/30/2023 18:35,view,5011,furniture.bedroom,Nike,483.1
1617,3/9/2023 20:14,view,5013,electronics.smartphone,Samsung,649.88
1506,1/25/2023 21:58,view,5081,furniture.bedroom,Sony,1111.13
1558,1/12/2023 1:37,view,5060,electronics.smartphone,Nike,942.74
1180,2/14/2023 9:47,view,5011,electronics.smartphone,Apple,1124.49
1575,2/1/2023 18:43,cart,5026,furniture.bedroom,Samsung,1072.33
1245,2/28/2023 10:14,view,5005,electronics.audio,Nike,1224.46
1243,3/4/2023 0:57,cart,5087,electronics.audio,Sony,310.52
1505,2/12/2023 0:36,view,5032,electronics.smartphone,Nike,1492.73
1421,1/20/2023 6:46,view,5079,apparel.shoes,Sony,718.9
1319,1/27/2023 8:58,view,5049,apparel.shoes,Apple,1080.17
1086,1/28/2023 10:40,cart,5011,furniture.bedroom,Samsung,1019.85
1216,1/18/2023 23:02,view,5094,furniture.bedroom,Apple,853.56
1489,1/9/2023 18:41,cart,5056,furniture.bedroom,Samsung,1493.77
1518,3/10/2023 23:43,view,5052,apparel.shoes,Nike,333.8
1277,2/6/2023 5:07,cart,5012,electronics.audio,Apple,638.38
1848,1/29/2023 13:41,view,5071,furniture.bedroom,Samsung,200.32
1721,3/2/2023 23:28,view,5002,furniture.bedroom,Sony,280.93
1168,1/22/2023 2:02,view,5063,electronics.audio,Samsung,1072.32
1329,2/18/2023 15:21,view,5083,electronics.smartphone,Apple,17.22
1649,1/9/2023 19:25,view,5057,furniture.bedroom,Apple,1335.83
1440,1/12/2023 3:43,view,5003,apparel.shoes,Nike,953.44
1390,1/16/2023 15:21,cart,5044,apparel.shoes,Sony,666.95
1495,2/25/2023 18:01,view,5065,furniture.bedroom,Samsung,503.73
1380,2/8/2023 17:31,view,5035,apparel.shoes,Apple,198.15
1305,2/5/2023 1:10,view,5022,electronics.audio,Samsung,1383.13
1741,2/2/2023 23:06,view,5018,electronics.smartphone,IKEA,1071.36
1986,3/3/2023 16:52,view,5039,electronics.smartphone,Sony,511.23
1819,3/2/2023 10:11,view,5071,furniture.bedroom,Sony,115.69
1672,2/13/2023 12:58,cart,5015,furniture.bedroom,IKEA,495.27
1512,2/17/2023 15:48,view,5057,electronics.smartphone,Sony,285.11
1747,2/7/2023 15:46,view,5017,electronics.smartphone,IKEA,1181.55
1948,2/17/2023 6:42,view,5035,furniture.bedroom,Samsung,1082.2
1187,1/6/2023 2:39,view,5023,apparel.shoes,IKEA,752.26
1929,1/9/2023 5:52,view,5000,furniture.bedroom,Nike,1329.9
1515,2/26/2023 16:41,view,5000,electronics.audio,IKEA,279.21
1912,1/20/2023 12:48,view,5063,furniture.bedroom,Samsung,683.43
1643,1/25/2023 21:07,view,5061,furniture.bedroom,Sony,1068.82
1426,2/13/2023 21:58,purchase,5035,furniture.bedroom,Nike,111.03
1501,1/22/2023 8:37,view,5074,furniture.bedroom,IKEA,565.29
1729,1/11/2023 2:30,view,5017,furniture.bedroom,Samsung,861.78
1259,1/16/2023 0:44,view,5015,furniture.bedroom,Nike,556.54
1512,1/4/2023 16:44,view,5016,apparel.shoes,Nike,725.5
1070,1/6/2023 16:18,cart,5023,furniture.bedroom,Nike,916.1
1477,1/7/2023 23:36,view,5097,electronics.smartphone,IKEA,558.9
1177,1/3/2023 0:12,view,5067,furniture.bedroom,Samsung,167.96
1456,1/23/2023 1:58,cart,5098,apparel.shoes,Samsung,217.77
1188,1/28/2023 3:24,view,5078,electronics.audio,Samsung,795.24
1290,3/5/2023 7:26,purchase,5001,electronics.smartphone,Apple,270.36
1519,2/28/2023 17:27,cart,5094,furniture.bedroom,Sony,1335.85
1764,1/2/2023 6:59,view,5072,furniture.bedroom,Samsung,1252.94
1919,1/15/2023 0:15,view,5009,electronics.smartphone,Apple,530.06
1978,3/11/2023 7:41,view,5052,furniture.bedroom,Apple,1248.17
1291,2/1/2023 15:19,view,5088,apparel.shoes,Nike,804.45
1945,2/19/2023 12:01,view,5050,furniture.bedroom,Sony,246.99
1755,1/29/2023 15:26,view,5068,electronics.audio,Nike,925.18
1634,1/13/2023 14:09,purchase,5013,apparel.shoes,Sony,1022.38
1810,3/8/2023 7:22,view,5065,furniture.bedroom,Nike,135
1282,3/3/2023 19:47,view,5081,electronics.audio,IKEA,478.54
1543,2/4/2023 8:20,view,5092,electronics.smartphone,Sony,18.02
1845,1/14/2023 5:13,cart,5052,apparel.shoes,Apple,481.48
1376,1/31/2023 5:22,view,5083,furniture.bedroom,Apple,509.81
1657,2/27/2023 2:06,view,5063,furniture.bedroom,Sony,949.01
1155,1/21/2023 20:42,cart,5071,electronics.smartphone,Nike,306.57
1507,1/19/2023 6:44,cart,5048,electronics.smartphone,IKEA,54.84
1412,1/7/2023 3:57,purchase,5089,apparel.shoes,IKEA,480.3
1527,2/26/2023 6:04,cart,5061,apparel.shoes,Samsung,1240.17
1354,2/28/2023 4:37,view,5036,apparel.shoes,Sony,604.73
1558,1/6/2023 4:58,view,5048,furniture.bedroom,IKEA,628.49
1762,2/4/2023 10:05,view,5067,furniture.bedroom,Nike,708.85
1186,1/17/2023 0:03,view,5032,apparel.shoes,Nike,1130.17
1030,2/27/2023 2:17,view,5021,furniture.bedroom,Apple,725.24
1259,3/11/2023 9:08,view,5069,electronics.smartphone,IKEA,146.01
1420,2/25/2023 1:29,purchase,5032,electronics.audio,IKEA,317.54
1528,2/7/2023 9:32,view,5027,furniture.bedroom,Nike,289.97
1550,2/16/2023 20:46,view,5087,apparel.shoes,Apple,766.72
1303,1/31/2023 7:39,view,5003,furniture.bedroom,IKEA,54.59
1941,1/23/2023 18:41,cart,5065,electronics.smartphone,Nike,432.59
1985,1/5/2023 9:58,view,5076,apparel.shoes,Apple,914.72
1943,2/18/2023 8:21,view,5048,electronics.audio,Apple,538.43
1038,2/17/2023 19:39,view,5010,apparel.shoes,Nike,1064.49
1488,2/23/2023 13:40,view,5034,apparel.shoes,Apple,592.92
1643,2/17/2023 7:25,view,5038,apparel.shoes,Apple,1469.09
1541,2/22/2023 4:44,purchase,5009,furniture.bedroom,Samsung,1448.38
1669,2/26/2023 20:37,purchase,5073,electronics.audio,Apple,1201.76
1277,2/15/2023 4:48,purchase,5071,electronics.smartphone,IKEA,1432.04
1202,2/22/2023 14:05,view,5068,furniture.bedroom,Apple,315.12
1065,3/8/2023 9:02,purchase,5022,electronics.audio,IKEA,1128.88
1107,2/25/2023 16:57,purchase,5033,electronics.audio,Nike,489.27
1267,2/11/2023 5:28,purchase,5031,furniture.bedroom,Apple,1090.69
1221,1/8/2023 8:09,view,5015,apparel.shoes,Nike,567.1
1803,1/4/2023 10:56,cart,5067,electronics.audio,Sony,441.24
1529,3/10/2023 20:30,view,5053,electronics.smartphone,Apple,1438.6
1089,2/15/2023 17:54,cart,5027,furniture.bedroom,Nike,322.73
1692,2/6/2023 18:03,view,5059,electronics.audio,Sony,1140.27
1254,1/20/2023 9:20,view,5077,electronics.smartphone,IKEA,1015.26
1454,2/23/2023 14:10,purchase,5075,electronics.smartphone,IKEA,462.18
1252,2/6/2023 1:12,view,5059,electronics.smartphone,IKEA,692.93
1256,1/1/2023 1:13,view,5084,electronics.smartphone,IKEA,222.99
1382,1/20/2023 23:17,purchase,5079,furniture.bedroom,IKEA,1382.6
1441,1/26/2023 19:36,purchase,5043,electronics.smartphone,Samsung,1452.5
1857,3/5/2023 2:56,view,5001,furniture.bedroom,Nike,1101.37
1598,2/13/2023 3:25,cart,5022,electronics.smartphone,Sony,1275.64
1089,1/5/2023 7:44,view,5092,electronics.smartphone,Sony,133.1
1748,2/17/2023 12:54,view,5045,furniture.bedroom,Apple,582.11
1389,2/18/2023 18:45,view,5072,apparel.shoes,Nike,502.91
1581,1/30/2023 11:58,view,5053,electronics.audio,Samsung,851.78
1043,2/14/2023 13:57,view,5070,electronics.audio,Samsung,283.2
1711,1/3/2023 8:39,view,5092,furniture.bedroom,Nike,849.44
1663,2/27/2023 0:42,purchase,5080,electronics.smartphone,IKEA,985
1597,1/4/2023 17:41,view,5008,furniture.bedroom,IKEA,207.21
1018,1/18/2023 10:43,cart,5069,electronics.smartphone,Nike,206.26
1100,2/13/2023 21:28,cart,5043,furniture.bedroom,Sony,62.78
1913,2/2/2023 2:17,view,5083,electronics.audio,IKEA,1143.73
1606,1/14/2023 22:56,purchase,5073,furniture.bedroom,Apple,503.2
1765,3/3/2023 16:47,cart,5072,electronics.audio,Samsung,345.88
1356,2/10/2023 0:44,view,5011,electronics.audio,IKEA,1169.36
1541,2/11/2023 0:25,view,5096,electronics.audio,Sony,223.45
1760,1/17/2023 23:36,cart,5031,furniture.bedroom,IKEA,646.5
1937,2/10/2023 20:46,cart,5033,apparel.shoes,IKEA,1119.73
1032,1/29/2023 21:29,cart,5082,furniture.bedroom,Samsung,865.01
1969,2/1/2023 12:00,view,5032,furniture.bedroom,Apple,835.46
1228,1/24/2023 7:04,view,5063,apparel.shoes,Apple,244.62
1523,1/28/2023 22:30,view,5047,apparel.shoes,Sony,279.59
1629,2/5/2023 13:10,view,5015,electronics.audio,Nike,878.01
1861,1/18/2023 1:20,view,5049,electronics.smartphone,Nike,45.11
1154,2/2/2023 4:48,view,5022,electronics.smartphone,Nike,1304.99
1422,2/17/2023 10:50,view,5025,electronics.audio,Sony,532.2
1904,1/29/2023 23:39,cart,5053,furniture.bedroom,IKEA,630.76
1245,1/19/2023 2:26,view,5043,electronics.smartphone,Apple,395.06
1404,2/26/2023 15:32,view,5036,furniture.bedroom,Apple,1316.24
1843,1/3/2023 17:51,cart,5008,apparel.shoes,IKEA,967.33
1758,2/26/2023 1:49,purchase,5093,apparel.shoes,Apple,680.36
1540,2/12/2023 17:29,view,5012,electronics.audio,Apple,882.11
1160,1/30/2023 16:46,view,5059,furniture.bedroom,Nike,576.75
1746,2/17/2023 17:08,purchase,5079,electronics.audio,Nike,703.72
1701,2/19/2023 6:42,view,5001,electronics.smartphone,Samsung,542.87
1116,1/29/2023 9:41,cart,5094,electronics.smartphone,Samsung,621.91
1270,1/17/2023 19:45,view,5059,electronics.smartphone,Apple,479.32
1769,2/8/2023 5:46,view,5056,furniture.bedroom,Nike,125.69
1691,2/6/2023 21:39,view,5042,electronics.audio,Samsung,65.65
1486,2/19/2023 13:36,view,5018,electronics.audio,Samsung,269.42
1884,2/26/2023 22:36,view,5010,electronics.smartphone,Nike,384.94
1171,1/29/2023 0:49,view,5077,electronics.audio,Samsung,1336.8
1949,2/5/2023 0:48,purchase,5046,apparel.shoes,IKEA,920.76
1273,1/27/2023 17:51,view,5088,apparel.shoes,IKEA,1437.86
1258,3/6/2023 1:47,view,5062,apparel.shoes,Nike,516.07
1134,2/9/2023 5:44,cart,5006,apparel.shoes,Nike,608.59
1682,2/1/2023 7:43,view,5078,electronics.audio,Samsung,1082.43
1721,3/3/2023 11:03,cart,5093,apparel.shoes,Apple,871.07
1747,3/4/2023 16:01,purchase,5030,apparel.shoes,Sony,796.54
1421,2/18/2023 7:16,view,5087,apparel.shoes,IKEA,867.59
1420,3/11/2023 4:11,view,5054,apparel.shoes,IKEA,880.36
1185,1/28/2023 4:09,purchase,5024,apparel.shoes,Nike,1150.95
1928,1/1/2023 22:50,view,5071,furniture.bedroom,Apple,1005.44
1363,1/7/2023 13:44,view,5029,furniture.bedroom,Nike,1436.4
1954,3/11/2023 4:43,purchase,5035,apparel.shoes,Samsung,1422.46
1606,2/25/2023 9:52,cart,5049,apparel.shoes,Apple,638.67
1377,1/23/2023 12:57,purchase,5013,electronics.audio,Samsung,63.23
1522,2/22/2023 6:45,view,5028,apparel.shoes,IKEA,26.5
1579,1/21/2023 16:51,view,5026,electronics.smartphone,Nike,193.56
1890,3/6/2023 22:14,view,5049,furniture.bedroom,Nike,121.6
1721,2/23/2023 18:19,view,5035,apparel.shoes,Sony,566.32
1195,2/12/2023 1:40,view,5033,furniture.bedroom,Apple,88.78
1880,2/21/2023 2:59,view,5020,apparel.shoes,IKEA,941.12
1097,3/10/2023 5:50,view,5037,electronics.smartphone,Sony,293.36
1604,2/27/2023 5:24,view,5074,apparel.shoes,Sony,775.81
1983,1/17/2023 16:12,view,5096,furniture.bedroom,Nike,163.59
1021,2/4/2023 22:53,view,5078,furniture.bedroom,Apple,1243.32
1449,2/2/2023 6:15,purchase,5075,furniture.bedroom,Nike,1172.14
1171,1/3/2023 11:49,view,5087,electronics.audio,Apple,585.87
1382,2/23/2023 6:50,cart,5049,furniture.bedroom,Sony,1366.78
1133,3/6/2023 18:42,cart,5036,apparel.shoes,Samsung,286.69
1425,3/1/2023 17:46,view,5074,electronics.smartphone,IKEA,1222.77
1024,1/6/2023 21:25,view,5018,electronics.smartphone,Sony,823.32
1502,2/7/2023 15:45,view,5000,apparel.shoes,Nike,501.07
1184,3/9/2023 2:23,cart,5080,electronics.audio,IKEA,135.7
1084,1/29/2023 4:53,view,5039,apparel.shoes,Sony,265.25
1566,2/26/2023 17:02,cart,5054,furniture.bedroom,Apple,1295.67
1762,2/15/2023 8:56,purchase,5079,electronics.audio,Nike,914.26
1143,1/9/2023 17:19,purchase,5025,apparel.shoes,Sony,363.27
1862,2/23/2023 6:44,view,5042,electronics.audio,Apple,748.82
1909,1/15/2023 12:46,cart,5058,electronics.smartphone,Apple,170.68
1678,1/1/2023 10:04,purchase,5050,apparel.shoes,Apple,157.28
1411,3/7/2023 16:42,view,5014,apparel.shoes,IKEA,1362.57
1223,2/5/2023 23:20,view,5007,electronics.smartphone,Nike,692.21
1219,1/15/2023 1:07,view,5093,electronics.audio,Apple,548.74
1178,2/8/2023 13:46,view,5013,electronics.smartphone,Sony,1424.12
1630,2/15/2023 0:53,cart,5096,electronics.audio,Apple,604.51
1432,3/10/2023 16:49,view,5006,apparel.shoes,Nike,511
1264,1/10/2023 5:17,cart,5017,electronics.audio,IKEA,416.75
1953,2/18/2023 16:35,cart,5011,electronics.audio,Apple,851.94
1428,2/1/2023 8:12,view,5001,furniture.bedroom,Sony,842.03
1661,2/7/2023 18:01,view,5049,furniture.bedroom,Nike,34.13
1415,1/14/2023 19:43,view,5092,furniture.bedroom,Apple,984.55
1452,1/7/2023 18:04,cart,5020,electronics.smartphone,IKEA,1184.58
1726,2/18/2023 19:49,view,5006,electronics.smartphone,Samsung,927.79
1196,2/13/2023 5:39,view,5090,furniture.bedroom,Sony,1306.13
1553,2/9/2023 22:23,view,5011,apparel.shoes,Apple,421.86
1052,1/5/2023 11:30,purchase,5083,apparel.shoes,Apple,296.05
1479,1/24/2023 15:38,purchase,5056,apparel.shoes,Samsung,1048.94
1442,1/29/2023 10:42,view,5077,electronics.smartphone,Nike,290.95
1329,1/21/2023 6:47,view,5073,electronics.audio,Samsung,145.75
1250,2/26/2023 3:06,cart,5022,electronics.smartphone,Nike,153.96
1806,1/27/2023 16:52,view,5029,furniture.bedroom,Apple,1154.91
1889,2/22/2023 9:51,view,5057,electronics.audio,Samsung,52.82
1782,2/13/2023 8:52,view,5094,apparel.shoes,Apple,441.29
1966,1/30/2023 7:47,view,5051,electronics.smartphone,Samsung,202.49
1924,1/2/2023 19:58,view,5055,electronics.smartphone,Apple,1134.82
1122,1/1/2023 9:07,view,5009,furniture.bedroom,Apple,760.2
1878,2/25/2023 9:47,view,5018,apparel.shoes,Apple,316.18
1386,3/6/2023 6:19,view,5018,electronics.smartphone,IKEA,1128.11
1338,2/13/2023 8:33,view,5086,electronics.smartphone,Samsung,1128.05
1777,2/20/2023 8:27,view,5058,electronics.audio,IKEA,789.3
1347,1/28/2023 3:58,view,5043,electronics.smartphone,Apple,421.02
1028,2/27/2023 2:15,view,5058,electronics.audio,Sony,883.55
1974,1/31/2023 3:18,purchase,5095,electronics.smartphone,Nike,1400.96
1034,2/26/2023 5:56,view,5083,apparel.shoes,Samsung,86.94
1517,2/10/2023 9:58,cart,5003,furniture.bedroom,Samsung,407.76
1395,3/7/2023 3:41,view,5096,apparel.shoes,Nike,434.6
1622,2/3/2023 13:02,view,5064,furniture.bedroom,IKEA,951.4
1293,2/4/2023 5:06,view,5012,electronics.smartphone,Nike,980.23
1588,1/5/2023 19:47,view,5066,apparel.shoes,Sony,317.41
1348,2/27/2023 17:32,cart,5011,electronics.audio,Apple,331.99
1146,2/9/2023 11:26,view,5092,furniture.bedroom,Nike,1393.04
1066,3/6/2023 0:02,view,5054,furniture.bedroom,Nike,1136.89
1903,2/8/2023 12:29,cart,5060,electronics.smartphone,Apple,1402.06
1519,1/15/2023 3:54,view,5094,furniture.bedroom,Samsung,1246.2
1121,2/20/2023 23:54,view,5040,furniture.bedroom,Sony,609.16
1339,3/5/2023 6:30,view,5035,furniture.bedroom,Nike,191.64
1174,1/1/2023 15:51,view,5001,electronics.smartphone,Nike,948.03
1899,3/4/2023 23:03,view,5021,apparel.shoes,Samsung,534.47
1690,3/7/2023 6:42,view,5021,electronics.smartphone,Sony,643.86
1596,1/5/2023 17:16,view,5040,electronics.audio,Apple,644.56
1450,1/24/2023 21:55,view,5094,furniture.bedroom,Apple,1405.41
1556,1/12/2023 1:27,cart,5013,furniture.bedroom,IKEA,112.61
1135,1/30/2023 12:10,cart,5092,apparel.shoes,Sony,297.72
1854,2/18/2023 12:30,purchase,5034,furniture.bedroom,Sony,915.83
1015,1/8/2023 19:13,purchase,5049,apparel.shoes,Nike,1326.8
1332,2/6/2023 18:16,purchase,5008,furniture.bedroom,IKEA,1377.73
1194,3/2/2023 0:09,cart,5095,furniture.bedroom,Apple,842.45
1495,2/24/2023 11:26,view,5058,electronics.smartphone,Sony,61.5
1008,1/28/2023 0:11,view,5055,electronics.smartphone,Sony,550.69
1827,1/2/2023 20:15,view,5090,electronics.audio,Samsung,1379.06
1333,1/3/2023 18:01,view,5009,apparel.shoes,Apple,754.92
1332,1/20/2023 23:32,cart,5024,electronics.audio,Samsung,1092.65
1326,2/2/2023 10:03,view,5044,electronics.smartphone,IKEA,411.1
1014,2/7/2023 3:42,view,5096,apparel.shoes,Sony,47.26
1838,2/27/2023 5:27,view,5010,electronics.smartphone,IKEA,871.76
1613,2/17/2023 18:33,view,5008,apparel.shoes,Samsung,1254.12
1225,2/23/2023 8:13,view,5006,furniture.bedroom,Apple,1485.5
1424,3/7/2023 12:52,view,5070,electronics.audio,Sony,1271.47
1789,1/25/2023 16:57,view,5033,electronics.audio,Apple,835.45
1407,1/25/2023 18:12,view,5082,apparel.shoes,IKEA,917
1112,1/27/2023 0:44,view,5019,electronics.audio,Nike,1238
1996,1/16/2023 19:04,view,5088,electronics.smartphone,Apple,39.52
1427,1/1/2023 11:00,cart,5004,electronics.audio,Apple,1427.95
1000,1/4/2023 15:06,view,5092,apparel.shoes,Apple,801.52
1265,1/9/2023 3:42,view,5054,electronics.audio,Sony,1428.56
1490,1/31/2023 1:54,purchase,5090,electronics.audio,IKEA,1149.13
1207,1/16/2023 2:24,view,5088,electronics.smartphone,IKEA,236.95
1621,1/8/2023 7:23,view,5014,furniture.bedroom,Sony,256.24
1711,2/12/2023 17:19,view,5047,electronics.smartphone,Apple,536.93
1951,2/9/2023 16:29,cart,5003,electronics.audio,Apple,403.34
1368,2/16/2023 19:23,view,5077,electronics.audio,Nike,664.56
1984,2/20/2023 5:25,view,5080,furniture.bedroom,Apple,909.82
1305,2/9/2023 20:29,cart,5020,furniture.bedroom,Samsung,660.5
1011,2/10/2023 23:06,view,5079,electronics.smartphone,Apple,94.07
1344,2/19/2023 11:41,cart,5089,furniture.bedroom,Nike,1463.69
1464,2/6/2023 1:41,view,5008,electronics.smartphone,Samsung,643.43
1699,2/22/2023 19:49,view,5065,apparel.shoes,Nike,1278.1
1665,2/14/2023 9:47,cart,5078,electronics.audio,Nike,120.19
1493,1/22/2023 7:46,view,5034,furniture.bedroom,IKEA,1217
1367,1/20/2023 16:48,cart,5087,apparel.shoes,Sony,268.37
1845,3/9/2023 10:59,purchase,5050,apparel.shoes,Nike,1022.31
1936,2/6/2023 20:08,view,5077,electronics.smartphone,Apple,996.09
1419,2/3/2023 22:08,purchase,5036,electronics.smartphone,IKEA,1365.61
1888,1/25/2023 22:49,view,5005,furniture.bedroom,Samsung,487.81
1790,3/2/2023 10:17,cart,5081,electronics.smartphone,Sony,172.35
1170,2/8/2023 1:52,view,5085,apparel.shoes,IKEA,1298.2
1133,2/3/2023 22:26,view,5081,apparel.shoes,Nike,504.05
1964,1/22/2023 8:46,view,5050,electronics.audio,IKEA,356.48
1426,3/10/2023 7:26,view,5065,apparel.shoes,Apple,734.45
1024,1/30/2023 0:19,view,5095,furniture.bedroom,Apple,227.74
1529,2/9/2023 4:54,purchase,5016,electronics.audio,Apple,452.48
1189,1/20/2023 22:11,cart,5064,electronics.smartphone,Sony,584.07
1140,1/22/2023 11:43,view,5008,electronics.audio,IKEA,423.11
1554,2/13/2023 10:56,view,5012,apparel.shoes,IKEA,680.89
1845,1/21/2023 21:34,cart,5099,furniture.bedroom,Nike,583.13
1795,2/9/2023 17:20,view,5057,electronics.smartphone,Samsung,1164.14
1657,3/6/2023 1:23,view,5029,electronics.smartphone,Apple,1378.43
1314,2/16/2023 11:20,view,5030,apparel.shoes,Samsung,160.38
1443,3/1/2023 23:40,view,5022,furniture.bedroom,Samsung,1236.72
1318,1/27/2023 23:44,view,5062,apparel.shoes,Apple,1398.34
1440,2/14/2023 22:03,cart,5027,apparel.shoes,Apple,1033.05
1091,1/27/2023 4:06,view,5058,furniture.bedroom,Nike,1494.67
